title,speaker,duration,url
A personal air-quality tracker that lets you know what you're breathing,Romain Lacombe,05:22,https://ted.com/talks/romain_lacombe_a_personal_air_quality_tracker_that_lets_you_know_what_you_re_breathing
The wild world of carnivorous plants,Kenny Coogan,04:50,https://ted.com/talks/kenny_coogan_the_wild_world_of_carnivorous_plants
Why are earthquakes so hard to predict?,Jean-Baptiste P. Koehl,04:41,https://ted.com/talks/jean_baptiste_p_koehl_why_are_earthquakes_so_hard_to_predict
How to grow a glacier,M Jackson,04:59,https://ted.com/talks/m_jackson_how_to_grow_a_glacier
What refugees need to start new lives,Muhammed Idris,05:54,https://ted.com/talks/muhammed_idris_what_refugees_need_to_start_new_lives
How to spot a pyramid scheme,Stacie Bosley,04:49,https://ted.com/talks/stacie_bosley_how_to_spot_a_pyramid_scheme
"""First Kiss""",Tim Seibles,02:28,https://ted.com/talks/tim_seibles_first_kiss
Frida Kahlo: The woman behind the legend,Iseult Gillespie,03:54,https://ted.com/talks/iseult_gillespie_frida_kahlo_the_woman_behind_the_legend
A brief history of dogs,David Ian Howe,04:40,https://ted.com/talks/david_ian_howe_a_brief_history_of_dogs
A new class of drug that could prevent depression and PTSD,Beck Brachman,04:56,https://ted.com/talks/beck_brachman_a_new_class_of_drug_that_could_prevent_depression_and_ptsd
"What ""Machiavellian"" really means",Pazit Cahlon and Alex Gendler,04:51,https://ted.com/talks/pazit_cahlon_and_alex_gendler_what_machiavellian_really_means
The wicked wit of Jane Austen,Iseult Gillespie,04:43,https://ted.com/talks/iseult_gillespie_the_wicked_wit_of_jane_austen
Why do hospitals have particle accelerators?,Pedro Brugarolas,04:27,https://ted.com/talks/pedro_brugarolas_why_do_hospitals_have_particle_accelerators
Can you solve the unstoppable blob riddle?,Daniel Finkel,03:24,https://ted.com/talks/daniel_finkel_can_you_solve_the_unstoppable_blob_riddle
How tall can a tree grow?,Valentin Hammoudi,04:26,https://ted.com/talks/valentin_hammoudi_how_tall_can_a_tree_grow
Harvey Milk's radical vision of equality,Lillian Faderman,05:02,https://ted.com/talks/lillian_faderman_harvey_milk_s_radical_vision_of_equality
The physics of surfing,Nick Pizzo,04:20,https://ted.com/talks/nick_pizzo_the_physics_of_surfing
Why should you read Sylvia Plath?,Iseult Gillespie,04:28,https://ted.com/talks/iseult_gillespie_why_should_you_read_sylvia_plath
How does the Rorschach inkblot test work?,Damion Searls,04:46,https://ted.com/talks/damion_searls_how_does_the_rorschach_inkblot_test_work
The historic women's suffrage march on Washington,Michelle Mehrtens,04:34,https://ted.com/talks/michelle_mehrtens_the_historic_women_s_suffrage_march_on_washington
The chaotic brilliance of artist Jean-Michel Basquiat,Jordana Moore Saggese,04:21,https://ted.com/talks/jordana_moore_saggese_the_chaotic_brilliance_of_artist_jean_michel_basquiat
Can you solve the jail break riddle?,Daniel Finkel,03:01,https://ted.com/talks/daniel_finkel_can_you_solve_the_jail_break_riddle
Why should you read sci-fi superstar Octavia E. Butler?,Ayana Jamieson and Moya Bailey,04:01,https://ted.com/talks/ayana_jamieson_and_moya_bailey_why_should_you_read_sci_fi_superstar_octavia_e_butler
An unsung hero of the civil rights movement,Christina Greer,03:57,https://ted.com/talks/christina_greer_an_unsung_hero_of_the_civil_rights_movement
"Why should you read ""Don Quixote""?",Ilan Stavans,05:23,https://ted.com/talks/ilan_stavans_why_should_you_read_don_quixote
The life cycle of a neutron star,David Lunney,05:02,https://ted.com/talks/david_lunney_the_life_cycle_of_a_neutron_star
Why should you read Flannery O'Connor?,Iseult Gillespie,03:56,https://ted.com/talks/iseult_gillespie_why_should_you_read_flannery_o_connor
Three ways the universe could end,Venus Keus,04:30,https://ted.com/talks/venus_keus_three_ways_the_universe_could_end
The sexual deception of orchids,Anne Gaskett,05:03,https://ted.com/talks/anne_gaskett_the_sexual_deception_of_orchids
Notes of a native son: the world according to James Baldwin,Christina Greer,04:05,https://ted.com/talks/christina_greer_notes_of_a_native_son_the_world_according_to_james_baldwin
How one team turned a sprint project into a marathon success,Dropbox,03:01,https://ted.com/talks/dropbox_how_one_team_turned_a_sprint_project_into_a_marathon_success
What is consciousness?,Michael S. A. Graziano,05:00,https://ted.com/talks/michael_s_a_graziano_what_is_consciousness
Will there ever be a mile-high skyscraper?,Stefan Al,04:44,https://ted.com/talks/stefan_al_will_there_ever_be_a_mile_high_skyscraper
"Why should you read Shakespeare's ""The Tempest""?",Iseult Gillespie,04:35,https://ted.com/talks/iseult_gillespie_why_should_you_read_shakespeare_s_the_tempest
How one journalist risked her life to hold murderers accountable,Christina Greer,04:33,https://ted.com/talks/christina_greer_how_one_journalist_risked_her_life_to_hold_murderers_accountable
8 lessons on building a company people enjoy working for,Patty McCord,04:57,https://ted.com/talks/patty_mccord_8_lessons_on_building_a_company_people_enjoy_working_for
How peer educators can transform sex education,Thea Holcomb,04:23,https://ted.com/talks/thea_holcomb_how_peer_educators_can_transform_sex_education
How do ocean currents work?,Jennifer Verduin,04:16,https://ted.com/talks/jennifer_verduin_how_do_ocean_currents_work
Can you solve the vampire hunter riddle?,Daniel Finkel,03:32,https://ted.com/talks/daniel_finkel_can_you_solve_the_vampire_hunter_riddle
This is the side hustle revolution,Nicaila Matthews Okome,03:19,https://ted.com/talks/nicaila_matthews_okome_this_is_the_side_hustle_revolution
How CRISPR lets you edit DNA,Andrea M. Henle,05:11,https://ted.com/talks/andrea_m_henle_how_crispr_lets_you_edit_dna
"Why should you read ""Fahrenheit 451""?",Iseult Gillespie,04:22,https://ted.com/talks/iseult_gillespie_why_should_you_read_fahrenheit_451
How to make applying for jobs less painful,Priyanka Jain,04:36,https://ted.com/talks/priyanka_jain_how_to_make_applying_for_jobs_less_painful
A day in the life of a Mongolian queen,Anne F. Broadbridge,04:08,https://ted.com/talks/anne_f_broadbridge_a_day_in_the_life_of_a_mongolian_queen
The myth of Pandora's box,Iseult Gillespie,03:49,https://ted.com/talks/iseult_gillespie_the_myth_of_pandora_s_box
"""Drottning Kristina""",Renzo Vitale,05:13,https://ted.com/talks/renzo_vitale_drottning_kristina
"""Healthcare Anthem of Merck KGaA, Darmstadt, Germany""",Lars J\'f6nsson,01:30,https://ted.com/talks/lars_jonsson_healthcare_anthem_of_merck_kgaa_darmstadt_germany
The truth about electroconvulsive therapy (ECT),Helen M. Farrell,04:15,https://ted.com/talks/helen_m_farrell_the_truth_about_electroconvulsive_therapy_ect
Why working from home is good for business,Matt Mullenweg,04:27,https://ted.com/talks/matt_mullenweg_why_working_from_home_is_good_for_business
Can you solve the multiplying rabbits riddle?,Alex Gendler,04:26,https://ted.com/talks/alex_gendler_can_you_solve_the_multiplying_rabbits_riddle
Can you survive nuclear fallout?,Brooke Buddemeier and Jessica S. Wieder,05:03,https://ted.com/talks/brooke_buddemeier_and_jessica_s_wieder_can_you_survive_nuclear_fallout
How Thor got his hammer,Scott A. Mellor,04:39,https://ted.com/talks/scott_a_mellor_how_thor_got_his_hammer
3 psychological tricks to help you save money,Wendy De La Rosa,05:36,https://ted.com/talks/wendy_de_la_rosa_3_psychological_tricks_to_help_you_save_money
The history of the world according to cats,Eva-Maria Geigl,04:20,https://ted.com/talks/eva_maria_geigl_the_history_of_the_world_according_to_cats
Can you solve the troll's paradox riddle?,Daniel Finkel,03:06,https://ted.com/talks/daniel_finkel_can_you_solve_the_troll_s_paradox_riddle
Can animals be deceptive?,Eldridge Adams,04:36,https://ted.com/talks/eldridge_adams_can_animals_be_deceptive
From enslavement to rebel gladiator: The life of Spartacus,Fiona Radford,05:03,https://ted.com/talks/fiona_radford_from_enslavement_to_rebel_gladiator_the_life_of_spartacus
This is what makes employees happy at work,Michael C. Bush,03:58,https://ted.com/talks/michael_c_bush_this_is_what_makes_employees_happy_at_work
A brie(f) history of cheese,Paul S. Kindstedt,05:15,https://ted.com/talks/paul_s_kindstedt_a_brie_f_history_of_cheese
Inside the killer whale matriarchy,Darren Croft,04:49,https://ted.com/talks/darren_croft_inside_the_killer_whale_matriarchy
The dangerous race for the South Pole,Elizabeth Leane,04:30,https://ted.com/talks/elizabeth_leane_the_dangerous_race_for_the_south_pole
7 common questions about workplace romance,Amy Nicole Baker,05:41,https://ted.com/talks/amy_nicole_baker_7_common_questions_about_workplace_romance
Are we running out of clean water?,Balsher Singh Sidhu,04:43,https://ted.com/talks/balsher_singh_sidhu_are_we_running_out_of_clean_water
Can you solve the time travel riddle?,Daniel Finkel,03:49,https://ted.com/talks/daniel_finkel_can_you_solve_the_time_travel_riddle
"Why should you read ""A Midsummer Night's Dream?""",Iseult Gillespie,04:26,https://ted.com/talks/iseult_gillespie_why_should_you_read_a_midsummer_night_s_dream
Why you should bring your whole self to work,Dan Clay,04:24,https://ted.com/talks/dan_clay_why_you_should_bring_your_whole_self_to_work
Why should you read Kurt Vonnegut?,Mia Nacamulli,05:04,https://ted.com/talks/mia_nacamulli_why_should_you_read_kurt_vonnegut
Can you solve the giant iron riddle?,Alex Gendler,02:55,https://ted.com/talks/alex_gendler_can_you_solve_the_giant_iron_riddle
Who decides what art means?,Hayley Levitt,04:21,https://ted.com/talks/hayley_levitt_who_decides_what_art_means
How my mom inspired my approach to the cello,Paul Rucker,03:58,https://ted.com/talks/paul_rucker_how_my_mom_inspired_my_approach_to_the_cello
Why is meningitis so dangerous?,Melvin Sanicas,04:41,https://ted.com/talks/melvin_sanicas_why_is_meningitis_so_dangerous
"""Circular Escape""",Frank M\'fcller-Pierstorff,05:17,https://ted.com/talks/frank_muller_pierstorff_circular_escape
What's the smallest thing in the universe?,Jonathan Butterworth,05:06,https://ted.com/talks/jonathan_butterworth_what_s_the_smallest_thing_in_the_universe
The myth of Sisyphus,Alex Gendler,04:38,https://ted.com/talks/alex_gendler_the_myth_of_sisyphus
History vs. Henry VIII,Mark Robinson and Alex Gendler,05:09,https://ted.com/talks/mark_robinson_and_alex_gendler_history_vs_henry_viii
Can you solve the secret werewolf riddle?,Dan Finkel,03:33,https://ted.com/talks/dan_finkel_can_you_solve_the_secret_werewolf_riddle
How far would you have to go to escape gravity?,Rene Laufer,04:39,https://ted.com/talks/rene_laufer_how_far_would_you_have_to_go_to_escape_gravity
"Is fire a solid, a liquid, or a gas?",Elizabeth Cox,04:10,https://ted.com/talks/elizabeth_cox_is_fire_a_solid_a_liquid_or_a_gas
What causes heartburn?,Rusha Modi,04:40,https://ted.com/talks/rusha_modi_what_causes_heartburn
The fascinating history of cemeteries,Keith Eggener,04:58,https://ted.com/talks/keith_eggener_the_fascinating_history_of_cemeteries
How rollercoasters affect your body,Brian D. Avery,04:42,https://ted.com/talks/brian_d_avery_how_rollercoasters_affect_your_body
Can you solve the stolen rubies riddle?,Dennis Shasha,04:04,https://ted.com/talks/dennis_shasha_can_you_solve_the_stolen_rubies_riddle
Does time exist?,Andrew Zimmerman Jones,05:10,https://ted.com/talks/andrew_zimmerman_jones_does_time_exist
The princess who rewrote history,Leonora Neville,04:40,https://ted.com/talks/leonora_neville_the_princess_who_rewrote_history
Why can't some birds fly?,Gillian Gibb,04:13,https://ted.com/talks/gillian_gibb_why_can_t_some_birds_fly
What if cracks in concrete could fix themselves?,Congrui Jin,04:21,https://ted.com/talks/congrui_jin_what_if_cracks_in_concrete_could_fix_themselves
"Why should you read ""Waiting for Godot""?",Iseult Gillespie,04:48,https://ted.com/talks/iseult_gillespie_why_should_you_read_waiting_for_godot
History through the eyes of a chicken,Chris A. Kniesly,04:52,https://ted.com/talks/chris_a_kniesly_history_through_the_eyes_of_a_chicken
Can you solve the killer robo-ants riddle?,Daniel Finkel,03:55,https://ted.com/talks/daniel_finkel_can_you_solve_the_killer_robo_ants_riddle
The fascinating science of phantom limbs,Joshua W. Pate,04:54,https://ted.com/talks/joshua_w_pate_the_fascinating_science_of_phantom_limbs
"Everything you need to know to read ""The Canterbury Tales""",Iseult Gillespie,04:15,https://ted.com/talks/iseult_gillespie_everything_you_need_to_know_to_read_the_canterbury_tales
How we can make energy more affordable for low-income families,DeAndrea Salvador,05:18,https://ted.com/talks/deandrea_salvador_how_we_can_make_energy_more_affordable_for_low_income_families
What's a smartphone made of?,Kim Preshoff,04:31,https://ted.com/talks/kim_preshoff_what_s_a_smartphone_made_of
3 lessons on decision-making from a poker champion,Liv Boeree,05:54,https://ted.com/talks/liv_boeree_3_lessons_on_decision_making_from_a_poker_champion
"The ""End of History"" Illusion",Bence Nanay,04:00,https://ted.com/talks/bence_nanay_the_end_of_history_illusion
Intimate photos of a senior love triangle,Isadora Kosofsky,05:07,https://ted.com/talks/isadora_kosofsky_intimate_photos_of_a_senior_love_triangle
Can you solve the alien probe riddle?,Daniel Finkel,04:17,https://ted.com/talks/daniel_finkel_can_you_solve_the_alien_probe_riddle
The simple genius of a good graphic,Tommy McCall,05:44,https://ted.com/talks/tommy_mccall_the_simple_genius_of_a_good_graphic
Could the Earth be swallowed by a black hole?,Fabio Pacucci,04:43,https://ted.com/talks/fabio_pacucci_could_the_earth_be_swallowed_by_a_black_hole
How we could teach our bodies to heal faster,Kaitlyn Sadtler,04:44,https://ted.com/talks/kaitlyn_sadtler_how_we_could_teach_our_bodies_to_heal_faster
Why should you read Edgar Allan Poe?,Scott Peeples,04:38,https://ted.com/talks/scott_peeples_why_should_you_read_edgar_allan_poe
What would happen if every human suddenly disappeared?,Dan Kwartler,05:01,https://ted.com/talks/dan_kwartler_what_would_happen_if_every_human_suddenly_disappeared
How do cigarettes affect the body?,Krishna Sudhir,04:58,https://ted.com/talks/krishna_sudhir_how_do_cigarettes_affect_the_body
Is there any truth to the King Arthur legends?,Alan Lupack,05:18,https://ted.com/talks/alan_lupack_is_there_any_truth_to_the_king_arthur_legends
"""Not About Me""",John Bidden,04:40,https://ted.com/talks/john_bidden_not_about_me
"""The Coming Out Beauty"" / ""419 sq ft""",Muslim Sahib,05:28,https://ted.com/talks/muslim_sahib_the_coming_out_beauty_419_sq_ft
"""White""",Yue Xiu Lim,02:38,https://ted.com/talks/yue_xiu_lim_white
A makerspace for everyone,Robin Hooker,05:37,https://ted.com/talks/robin_hooker_a_makerspace_for_everyone
What if our data could be protected online?,Derek Banta,04:53,https://ted.com/talks/derek_banta_what_if_our_data_could_be_protected_online
How to stay calm under pressure,Noa Kageyama and Pen-Pen Chen,04:03,https://ted.com/talks/noa_kageyama_and_pen_pen_chen_how_to_stay_calm_under_pressure
What causes headaches?,Dan Kwartler,05:06,https://ted.com/talks/dan_kwartler_what_causes_headaches
How does the immune system work?,Emma Bryce,05:08,https://ted.com/talks/emma_bryce_how_does_the_immune_system_work
Why do animals form swarms?,Maria R. D\'92Orsogna,03:49,https://ted.com/talks/maria_r_d_orsogna_why_do_animals_form_swarms
The myth of Prometheus,Iseult Gillespie,04:31,https://ted.com/talks/iseult_gillespie_the_myth_of_prometheus
How does impeachment work?,Alex Gendler,04:56,https://ted.com/talks/alex_gendler_how_does_impeachment_work
Will the ocean ever run out of fish?,Ayana Elizabeth Johnson and Jennifer Jacquet,04:07,https://ted.com/talks/ayana_elizabeth_johnson_and_jennifer_jacquet_will_the_ocean_ever_run_out_of_fish
The left brain vs. right brain myth,Elizabeth Waters,03:51,https://ted.com/talks/elizabeth_waters_the_left_brain_vs_right_brain_myth
The power of creative constraints,Brandon Rodriguez,04:49,https://ted.com/talks/brandon_rodriguez_the_power_of_creative_constraints
How do focus groups work?,Hector Lanz,04:32,https://ted.com/talks/hector_lanz_how_do_focus_groups_work
The science of milk,Jonathan J. O'Sullivan,05:09,https://ted.com/talks/jonathan_j_o_sullivan_the_science_of_milk
Is it bad to hold your pee?,Heba Shaheed,03:43,https://ted.com/talks/heba_shaheed_is_it_bad_to_hold_your_pee
The power of the placebo effect,Emma Bryce,04:22,https://ted.com/talks/emma_bryce_the_power_of_the_placebo_effect
How miscommunication happens (and how to avoid it),Katherine Hampsten,04:17,https://ted.com/talks/katherine_hampsten_how_miscommunication_happens_and_how_to_avoid_it
The language of lying,Noah Zandan,05:26,https://ted.com/talks/noah_zandan_the_language_of_lying
How to choose your news,Damon Brown,04:32,https://ted.com/talks/damon_brown_how_to_choose_your_news
How does work... work?,Peter Bohacek,04:19,https://ted.com/talks/peter_bohacek_how_does_work_work
Rethinking thinking,Trevor Maber,05:23,https://ted.com/talks/trevor_maber_rethinking_thinking
Can you solve the rebel supplies riddle?,Alex Gendler,04:22,https://ted.com/talks/alex_gendler_can_you_solve_the_rebel_supplies_riddle
What is the universe expanding into?,Sajan Saini,05:29,https://ted.com/talks/sajan_saini_what_is_the_universe_expanding_into
The surprising link between stress and memory,Elizabeth Cox,04:46,https://ted.com/talks/elizabeth_cox_the_surprising_link_between_stress_and_memory
"""Wild Women""",Sunni Patterson,04:22,https://ted.com/talks/sunni_patterson_wild_women
"Why should you read ""One Hundred Years of Solitude""?",Francisco D\'edez-Buzo,05:27,https://ted.com/talks/francisco_diez_buzo_why_should_you_read_one_hundred_years_of_solitude
A rare galaxy that's challenging our understanding of the universe,Bur\'e7in Mutlu-Pakdil,04:26,https://ted.com/talks/burcin_mutlu_pakdil_a_rare_galaxy_that_s_challenging_our_understanding_of_the_universe
What is imposter syndrome and how can you combat it?,Elizabeth Cox,04:02,https://ted.com/talks/elizabeth_cox_what_is_imposter_syndrome_and_how_can_you_combat_it
How art can shape America's conversation about freedom,Dread Scott,04:19,https://ted.com/talks/dread_scott_how_art_can_shape_america_s_conversation_about_freedom
Can you solve the Leonardo da Vinci riddle?,Tanya Khovanova,04:32,https://ted.com/talks/tanya_khovanova_can_you_solve_the_leonardo_da_vinci_riddle
"Why is Aristophanes called ""The Father of Comedy""?",Mark Robinson,04:44,https://ted.com/talks/mark_robinson_why_is_aristophanes_called_the_father_of_comedy
Zen k\u333 ans: unsolvable enigmas designed to break your brain,Puqun Li,04:41,https://ted.com/talks/puqun_li_zen_koans_unsolvable_enigmas_designed_to_break_your_brain
What really happened to the Library of Alexandria?,Elizabeth Cox,04:44,https://ted.com/talks/elizabeth_cox_what_really_happened_to_the_library_of_alexandria
How the Normans changed the history of Europe,Mark Robinson,05:05,https://ted.com/talks/mark_robinson_how_the_normans_changed_the_history_of_europe
Can you solve the rogue AI riddle?,Dan Finkel,04:07,https://ted.com/talks/dan_finkel_can_you_solve_the_rogue_ai_riddle
Why does your voice change as you get older?,Shaylin Schundler,04:40,https://ted.com/talks/shaylin_schundler_why_does_your_voice_change_as_you_get_older
How can you change someone's mind?,Hugo Mercier,04:27,https://ted.com/talks/hugo_mercier_how_can_you_change_someone_s_mind
Did ancient Troy really exist?,Einav Zamir Dembin,04:17,https://ted.com/talks/einav_zamir_dembin_did_ancient_troy_really_exist
The breathtaking courage of Harriet Tubman,Janell Hobson,04:38,https://ted.com/talks/janell_hobson_the_breathtaking_courage_of_harriet_tubman
How to stop swiping and find your person on dating apps,Christina Wallace,05:06,https://ted.com/talks/christina_wallace_how_to_stop_swiping_and_find_your_person_on_dating_apps
How AI is making it easier to diagnose disease,Pratik Shah,04:45,https://ted.com/talks/pratik_shah_how_ai_is_making_it_easier_to_diagnose_disease
Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,04:42,https://ted.com/talks/lucy_marcil_why_doctors_are_offering_free_tax_prep_in_their_waiting_rooms
"""Dead Romance""",Boy Girl Banjo,03:29,https://ted.com/talks/boy_girl_banjo_dead_romance
A day in the life of an ancient Egyptian doctor,Elizabeth Cox,04:15,https://ted.com/talks/elizabeth_cox_a_day_in_the_life_of_an_ancient_egyptian_doctor
What the Russian Revolution would have looked like on social media,Mikhail Zygar,04:36,https://ted.com/talks/mikhail_zygar_what_the_russian_revolution_would_have_looked_like_on_social_media
History vs. Augustus,Peta Greenfield & Alex Gendler,04:51,https://ted.com/talks/peta_greenfield_alex_gendler_history_vs_augustus
The mission to create a searchable database of Earth's surface,Will Marshall,06:00,https://ted.com/talks/will_marshall_the_mission_to_create_a_searchable_database_of_earth_s_surface
"""The Last Serenade""",Lili Haydn,04:04,https://ted.com/talks/lili_haydn_the_last_serenade
How exactly does binary code work?,Jos\'e9 Am\'e9ricano N L F de Freitas,04:26,https://ted.com/talks/jose_americano_n_l_f_de_freitas_how_exactly_does_binary_code_work
What is the coldest thing in the world?,Lina Marieth Hoyos,04:12,https://ted.com/talks/lina_marieth_hoyos_what_is_the_coldest_thing_in_the_world
Why don't poisonous animals poison themselves?,Rebecca Tarvin,05:00,https://ted.com/talks/rebecca_tarvin_why_don_t_poisonous_animals_poison_themselves
Are there universal expressions of emotion?,Sophie Zadeh,04:29,https://ted.com/talks/sophie_zadeh_are_there_universal_expressions_of_emotion
Can you solve the Mondrian squares riddle?,Gordon Hamilton,04:37,https://ted.com/talks/gordon_hamilton_can_you_solve_the_mondrian_squares_riddle
What causes hallucinations?,Elizabeth Cox,05:28,https://ted.com/talks/elizabeth_cox_what_causes_hallucinations
The psychology of post-traumatic stress disorder,Joelle Rabow Maletis,04:55,https://ted.com/talks/joelle_rabow_maletis_the_psychology_of_post_traumatic_stress_disorder
How do your hormones work?,Emma Bryce,04:45,https://ted.com/talks/emma_bryce_how_do_your_hormones_work
How we can bring mental health support to refugees,Essam Daod,05:11,https://ted.com/talks/essam_daod_how_we_can_bring_mental_health_support_to_refugees
The science of hearing,Douglas L. Oliver,05:18,https://ted.com/talks/douglas_l_oliver_the_science_of_hearing
Did the Amazons really exist?,Adrienne Mayor,04:47,https://ted.com/talks/adrienne_mayor_did_the_amazons_really_exist
Four billion years of evolution in six minutes,Prosanta Chakrabarty,05:28,https://ted.com/talks/prosanta_chakrabarty_four_billion_years_of_evolution_in_six_minutes
How I'm bringing queer pride to my rural village,Katlego Kolanyane-Kesupile,05:36,https://ted.com/talks/katlego_kolanyane_kesupile_how_i_m_bringing_queer_pride_to_my_rural_village
What causes insomnia?,Dan Kwartler,04:48,https://ted.com/talks/dan_kwartler_what_causes_insomnia
The Irish myth of the Giant's Causeway,Iseult Gillespie,03:43,https://ted.com/talks/iseult_gillespie_the_irish_myth_of_the_giant_s_causeway
Can you solve the giant cat army riddle?,Dan Finkel,04:29,https://ted.com/talks/dan_finkel_can_you_solve_the_giant_cat_army_riddle
How octopuses battle each other,Greg Gage,03:39,https://ted.com/talks/greg_gage_how_octopuses_battle_each_other
The real reason why mosquitoes buzz,Greg Gage,04:33,https://ted.com/talks/greg_gage_the_real_reason_why_mosquitoes_buzz
This computer is learning to read your mind,Greg Gage,05:38,https://ted.com/talks/greg_gage_this_computer_is_learning_to_read_your_mind
How you can make a fruit fly eat veggies,Greg Gage,04:16,https://ted.com/talks/greg_gage_how_you_can_make_a_fruit_fly_eat_veggies
How sound can hack your memory while you sleep,Greg Gage,03:54,https://ted.com/talks/greg_gage_how_sound_can_hack_your_memory_while_you_sleep
How a dragonfly's brain is designed to kill,Greg Gage,05:04,https://ted.com/talks/greg_gage_how_a_dragonfly_s_brain_is_designed_to_kill
Inside the fight against Russia's fake news empire,Olga Yurkova,05:02,https://ted.com/talks/olga_yurkova_inside_the_fight_against_russia_s_fake_news_empire
This simple test can help kids hear better,Susan Emmett,05:10,https://ted.com/talks/susan_emmett_this_simple_test_can_help_kids_hear_better
What is dust made of?,Michael Marder,04:13,https://ted.com/talks/michael_marder_what_is_dust_made_of
"""You Found Me""",Helen Gillet,04:51,https://ted.com/talks/helen_gillet_you_found_me
How Pakistani women are taking the internet back,Nighat Dad,05:05,https://ted.com/talks/nighat_dad_how_pakistani_women_are_taking_the_internet_back
"The journey to Pluto, the farthest world ever explored",Alan Stern,05:44,https://ted.com/talks/alan_stern_the_journey_to_pluto_the_farthest_world_ever_explored
When will the next ice age happen?,Lorraine Lisiecki,04:26,https://ted.com/talks/lorraine_lisiecki_when_will_the_next_ice_age_happen
What causes constipation?,Heba Shaheed,03:17,https://ted.com/talks/heba_shaheed_what_causes_constipation
It's time for the law to protect victims of gender violence,Laura L. Dunn,06:00,https://ted.com/talks/laura_l_dunn_it_s_time_for_the_law_to_protect_victims_of_gender_violence
"""RainMakers""",Qudus Onikeku and The QTribe,04:28,https://ted.com/talks/qudus_onikeku_and_the_qtribe_rainmakers
The surprising reasons animals play dead,Tierney Thys,04:31,https://ted.com/talks/tierney_thys_the_surprising_reasons_animals_play_dead
What's missing in the global debate over refugees,Yasin Kakande,04:14,https://ted.com/talks/yasin_kakande_what_s_missing_in_the_global_debate_over_refugees
"""AI therapy""",Mother London,02:24,https://ted.com/talks/mother_london_ai_therapy
"""It's not amazing enough""",Duncan Cowles,01:30,https://ted.com/talks/duncan_cowles_it_s_not_amazing_enough
"""Illusions for a better society""","Aaron Duffy, Lake Buckley and Jack Foster",01:47,https://ted.com/talks/aaron_duffy_lake_buckley_and_jack_foster_illusions_for_a_better_society
"""Chromatic""",Shane Griffin,02:59,https://ted.com/talks/shane_griffin_chromatic
"Undocumented lives, inside out",JR,05:27,https://ted.com/talks/jr_undocumented_lives_inside_out
Food revolutionaries,Jamie Oliver,05:53,https://ted.com/talks/jamie_oliver_food_revolutionaries
Armchair archaeologist,Sarah Parcak,05:50,https://ted.com/talks/sarah_parcak_armchair_archaeologist
A simple way to tell insects apart,Anika Hazra,04:06,https://ted.com/talks/anika_hazra_a_simple_way_to_tell_insects_apart
How fungi recognize (and infect) plants,Mennat El Ghalid,04:23,https://ted.com/talks/mennat_el_ghalid_how_fungi_recognize_and_infect_plants
A rite of passage for late life,Bob Stein,05:40,https://ted.com/talks/bob_stein_a_rite_of_passage_for_late_life
How I use art to bridge misunderstanding,Adong Judith,04:46,https://ted.com/talks/adong_judith_how_i_use_art_to_bridge_misunderstanding
A day in the life of an ancient Athenian,Robert Garland,04:37,https://ted.com/talks/robert_garland_a_day_in_the_life_of_an_ancient_athenian
How the hyperlink changed everything,Margaret Gould Stewart,03:20,https://ted.com/talks/margaret_gould_stewart_how_the_hyperlink_changed_everything
The hidden ways stairs shape your life,David Rockwell,02:55,https://ted.com/talks/david_rockwell_the_hidden_ways_stairs_shape_your_life
How the button changed fashion,Isaac Mizrahi,02:07,https://ted.com/talks/isaac_mizrahi_how_the_button_changed_fashion
"The 3,000-year history of the hoodie",Paola Antonelli,03:19,https://ted.com/talks/paola_antonelli_the_3_000_year_history_of_the_hoodie
How the jump rope got its rhythm,Kyra Gaunt,03:22,https://ted.com/talks/kyra_gaunt_how_the_jump_rope_got_its_rhythm
How the progress bar keeps you sane,Daniel Engber,03:34,https://ted.com/talks/daniel_engber_how_the_progress_bar_keeps_you_sane
Why the pencil is perfect,Caroline Weaver,03:26,https://ted.com/talks/caroline_weaver_why_the_pencil_is_perfect
The genius of the London Tube Map,Michael Bierut,03:01,https://ted.com/talks/michael_bierut_the_genius_of_the_london_tube_map
The science of skin,Emma Bryce,04:46,https://ted.com/talks/emma_bryce_the_science_of_skin
"Why should you read ""The Handmaid's Tale""?",Naomi R. Mercer,04:47,https://ted.com/talks/naomi_r_mercer_why_should_you_read_the_handmaid_s_tale
What soccer can teach us about freedom,Marc Bamuthi Joseph,05:28,https://ted.com/talks/marc_bamuthi_joseph_what_soccer_can_teach_us_about_freedom
The myth of Thor's journey to the land of giants,Scott A. Mellor,04:56,https://ted.com/talks/scott_a_mellor_the_myth_of_thor_s_journey_to_the_land_of_giants
Facing the future together,Rowan Fitzpatrick and Heart of Mind,05:36,https://ted.com/talks/rowan_fitzpatrick_and_heart_of_mind_facing_the_future_together
The rhythmic beauty of collaboration,Shad\'e9 Zahrai and Aric Yegudkin,02:54,https://ted.com/talks/shade_zahrai_and_aric_yegudkin_the_rhythmic_beauty_of_collaboration
Fashion that celebrates African strength and spirit,Wal\'e9 Oy\'e9jid\'e9,04:41,https://ted.com/talks/wale_oyejide_fashion_that_celebrates_african_strength_and_spirit
To the beat of light,The Holladay Brothers,05:05,https://ted.com/talks/the_holladay_brothers_to_the_beat_of_light
